venda_id;vendedor;data_compra;veiculo;valor;comprador;forma_pagamento;;
6972;2;13/10/2023;4;450000;1495;cheque;;
6973;8;13/10/2023;4;450000;4592;parcelado;;
6974;8;13/10/2023;21;125000;4621;carne;;
6975;2;13/10/2023;22;365000;7153;avista;;
6976;2;13/10/2023;1;3000000;6464;avista;;
6977;2;13/10/2023;22;365000;6833;cheque;;
6978;8;14/10/2023;23;210000;1275;parcelado;;
6979;2;14/10/2023;6;125000;2839;cheque;;
6980;1;14/10/2023;19;32500;335;cartao;;
6981;8;14/10/2023;1;3000000;2997;parcelado;;
6982;8;14/10/2023;12;123000;597;cheque;;
6983;8;14/10/2023;2;300000;2176;parcelado;;
6984;8;14/10/2023;28;41000;3066;cartao;;
6985;2;14/10/2023;23;210000;683;cartao;;
6986;8;14/10/2023;21;125000;2975;parcelado;;
6987;8;15/10/2023;26;150000;47;avista;;
6988;1;15/10/2023;12;123000;6638;carne;;
6989;2;15/10/2023;18;258000;5755;carne;;
6990;8;15/10/2023;17;365300;5265;avista;;
6991;8;15/10/2023;29;450000;6905;cartao;;
6992;8;15/10/2023;25;17500;4591;parcelado;;
6993;1;15/10/2023;12;123000;11;carne;;
6994;8;15/10/2023;13;1200000;4746;cheque;;
6995;2;15/10/2023;11;4200000;2135;carne;;
6996;8;15/10/2023;27;98000;3359;carne;;
6997;1;15/10/2023;3;20000;1455;avista;;
6998;8;16/10/2023;12;123000;3267;avista;;
6999;2;16/10/2023;22;365000;6869;avista;;
7000;2;16/10/2023;15;422000;4083;avista;;
7001;2;16/10/2023;3;20000;7291;cartao;;
7002;8;16/10/2023;2;300000;4726;cartao;;
7003;8;16/10/2023;12;123000;1324;parcelado;;
7004;8;16/10/2023;2;300000;1770;cartao;;
7005;2;16/10/2023;5;200000;1623;carne;;
7006;1;17/10/2023;11;4200000;5534;cheque;;
7007;1;17/10/2023;18;258000;70;cheque;;
7008;8;17/10/2023;17;365300;6453;cheque;;
7009;8;17/10/2023;24;127000;3403;parcelado;;
7010;2;17/10/2023;26;150000;4530;cheque;;
7011;1;17/10/2023;18;258000;6643;cartao;;
7012;1;17/10/2023;6;125000;1117;carne;;
7013;2;17/10/2023;9;45000;5447;avista;;
7014;8;17/10/2023;17;365300;4849;cartao;;
7015;1;17/10/2023;21;125000;4601;parcelado;;
7016;1;17/10/2023;21;125000;3174;cheque;;
7017;1;17/10/2023;30;530000;631;avista;;
7018;2;17/10/2023;5;200000;6626;parcelado;;
7019;8;18/10/2023;1;3000000;5417;carne;;
7020;1;18/10/2023;23;210000;3601;cartao;;
7021;1;18/10/2023;23;210000;3585;cartao;;
7022;2;18/10/2023;19;32500;3253;parcelado;;
7023;1;18/10/2023;28;41000;419;cheque;;
7024;8;18/10/2023;13;1200000;179;carne;;
7025;8;18/10/2023;29;450000;5297;carne;;
7026;2;18/10/2023;18;258000;2021;cheque;;
7027;1;18/10/2023;28;41000;1532;cheque;;
7028;8;18/10/2023;22;365000;6629;carne;;
7029;1;18/10/2023;23;210000;1560;avista;;
7030;8;18/10/2023;3;20000;7509;cheque;;
7031;1;18/10/2023;8;19000;1389;parcelado;;
7032;2;19/10/2023;18;258000;1887;carne;;
7033;2;19/10/2023;1;3000000;426;cheque;;
7034;1;19/10/2023;4;450000;3720;cheque;;
7035;2;19/10/2023;9;45000;2728;cheque;;
7036;8;19/10/2023;30;530000;115;avista;;
7037;1;20/10/2023;17;365300;2726;cartao;;
7038;8;20/10/2023;27;98000;3001;avista;;
7039;8;20/10/2023;23;210000;3713;cheque;;
7040;1;20/10/2023;3;20000;4528;cartao;;
7041;1;20/10/2023;10;3500000;3884;cheque;;
7042;8;20/10/2023;30;530000;376;cartao;;
7043;8;20/10/2023;2;300000;4835;avista;;
7044;2;20/10/2023;12;123000;2199;parcelado;;
7045;2;20/10/2023;26;150000;3878;carne;;
7046;8;20/10/2023;17;365300;5010;parcelado;;
7047;1;20/10/2023;18;258000;4316;avista;;
7048;1;20/10/2023;22;365000;2359;avista;;
7049;1;21/10/2023;29;450000;506;parcelado;;
7050;1;21/10/2023;9;45000;6033;cartao;;
7051;1;21/10/2023;18;258000;7494;parcelado;;
7052;2;21/10/2023;1;3000000;1262;cartao;;
7053;1;21/10/2023;2;300000;449;carne;;
7054;1;21/10/2023;28;41000;7447;cheque;;
7055;1;21/10/2023;21;125000;6264;carne;;
7056;2;21/10/2023;12;123000;1838;carne;;
7057;2;21/10/2023;1;3000000;6028;cartao;;
7058;1;21/10/2023;25;17500;3947;cheque;;
7059;1;22/10/2023;17;365300;5721;avista;;
7060;1;22/10/2023;17;365300;2376;avista;;
7061;1;22/10/2023;6;125000;6204;parcelado;;
7062;1;22/10/2023;23;210000;1189;parcelado;;
7063;1;22/10/2023;1;3000000;2195;carne;;
7064;2;22/10/2023;3;20000;7127;cheque;;
7065;2;22/10/2023;4;450000;3411;cheque;;
7066;2;22/10/2023;3;20000;3913;carne;;
7067;1;22/10/2023;10;3500000;3295;avista;;
7068;1;22/10/2023;11;4200000;4422;carne;;
7069;2;23/10/2023;2;300000;1681;avista;;
7070;2;23/10/2023;2;300000;5683;carne;;
7071;1;23/10/2023;5;200000;5169;cheque;;
7072;8;23/10/2023;13;1200000;1374;cartao;;
7073;1;23/10/2023;29;450000;588;carne;;
7074;8;23/10/2023;17;365300;6490;avista;;
7075;1;23/10/2023;9;45000;3119;avista;;
7076;1;23/10/2023;17;365300;2062;cheque;;
7077;1;23/10/2023;24;127000;3158;avista;;
7078;1;23/10/2023;10;3500000;5679;cheque;;
7079;2;23/10/2023;23;210000;5987;parcelado;;
7080;8;23/10/2023;26;150000;1951;avista;;
7081;8;24/10/2023;16;120000;6672;cheque;;
7082;1;24/10/2023;15;422000;7454;carne;;
7083;1;24/10/2023;5;200000;5097;cheque;;
7084;1;24/10/2023;9;45000;1596;parcelado;;
7085;2;24/10/2023;6;125000;5791;carne;;
7086;2;24/10/2023;9;45000;6511;cartao;;
7087;1;25/10/2023;6;125000;1149;carne;;
7088;8;25/10/2023;5;200000;4049;avista;;
7089;1;25/10/2023;6;125000;3168;cheque;;
7090;1;25/10/2023;21;125000;4135;avista;;
7091;2;25/10/2023;12;123000;4328;parcelado;;
7092;8;25/10/2023;5;200000;2520;carne;;
7093;8;25/10/2023;28;41000;6990;parcelado;;
7094;1;25/10/2023;11;4200000;4940;cartao;;
7095;2;25/10/2023;18;258000;7555;parcelado;;
7096;8;25/10/2023;26;150000;3337;parcelado;;
7097;2;26/10/2023;28;41000;6106;avista;;
7098;2;26/10/2023;11;4200000;3866;parcelado;;
7099;8;26/10/2023;4;450000;4078;cheque;;
7100;1;26/10/2023;7;150000;2161;avista;;
7101;2;26/10/2023;17;365300;3639;cartao;;
7102;1;26/10/2023;29;450000;3459;carne;;
7103;2;26/10/2023;16;120000;5146;carne;;
7104;2;26/10/2023;1;3000000;2439;carne;;
7105;8;27/10/2023;27;98000;1169;carne;;
7106;2;27/10/2023;30;530000;3575;cartao;;
7107;1;27/10/2023;21;125000;374;cheque;;
7108;2;27/10/2023;6;125000;3530;cheque;;
7109;1;27/10/2023;21;125000;1989;carne;;
7110;8;27/10/2023;11;4200000;6347;cheque;;
7111;1;27/10/2023;30;530000;6106;avista;;
7112;1;27/10/2023;11;4200000;6640;parcelado;;
7113;2;27/10/2023;24;127000;3781;avista;;
7114;1;27/10/2023;9;45000;4834;avista;;
7115;1;27/10/2023;29;450000;7449;cheque;;
7116;2;28/10/2023;14;17000;3496;avista;;
7117;1;28/10/2023;6;125000;7315;avista;;
7118;8;28/10/2023;12;123000;1076;cartao;;
7119;1;28/10/2023;24;127000;180;avista;;
7120;1;28/10/2023;23;210000;6509;parcelado;;
7121;1;28/10/2023;30;530000;5112;cartao;;
7122;1;28/10/2023;9;45000;4066;cheque;;
7123;1;28/10/2023;6;125000;5076;carne;;
7124;1;28/10/2023;22;365000;3270;parcelado;;
7125;8;28/10/2023;25;17500;5900;cheque;;
7126;8;28/10/2023;29;450000;2555;carne;;
7127;2;29/10/2023;20;30000;4705;avista;;
7128;8;29/10/2023;14;17000;4876;carne;;
7129;2;29/10/2023;19;32500;3658;avista;;
7130;2;29/10/2023;9;45000;717;avista;;
7131;1;29/10/2023;26;150000;2062;carne;;
7132;8;29/10/2023;27;98000;1023;carne;;
7133;8;29/10/2023;4;450000;337;carne;;
7134;8;29/10/2023;10;3500000;7459;parcelado;;
7135;8;29/10/2023;27;98000;2074;cheque;;
7136;1;29/10/2023;29;450000;2504;cheque;;
7137;1;29/10/2023;8;19000;3408;cheque;;
7138;1;29/10/2023;2;300000;687;avista;;
7139;8;30/10/2023;15;422000;3449;carne;;
7140;8;30/10/2023;21;125000;6509;avista;;
7141;2;30/10/2023;15;422000;2076;carne;;
7142;8;30/10/2023;7;150000;6867;cartao;;
7143;8;30/10/2023;28;41000;3706;avista;;
7144;2;30/10/2023;23;210000;4249;avista;;
7145;2;30/10/2023;18;258000;5824;parcelado;;
7146;2;30/10/2023;3;20000;2547;avista;;
7147;1;30/10/2023;17;365300;3454;cheque;;
7148;8;30/10/2023;14;17000;1639;cartao;;
7149;1;30/10/2023;3;20000;2946;carne;;
7150;1;31/10/2023;15;422000;3110;carne;;
7151;2;31/10/2023;25;17500;6156;cheque;;
7152;8;31/10/2023;23;210000;3964;parcelado;;
7153;2;31/10/2023;18;258000;1701;cheque;;
7154;1;31/10/2023;4;450000;3285;parcelado;;
7155;8;01/11/2023;20;30000;209;avista;;
7156;2;01/11/2023;23;210000;983;parcelado;;
7157;8;01/11/2023;25;17500;3289;avista;;
7158;1;01/11/2023;14;17000;4954;avista;;
7159;1;01/11/2023;28;41000;76;parcelado;;
7160;8;01/11/2023;28;41000;4903;cartao;;
7161;2;01/11/2023;27;98000;4958;cheque;;
7162;8;01/11/2023;25;17500;1323;avista;;
7163;1;01/11/2023;5;200000;6535;avista;;
7164;8;02/11/2023;9;45000;3169;cartao;;
7165;2;02/11/2023;8;19000;5294;avista;;
7166;2;02/11/2023;9;45000;5122;parcelado;;
7167;8;02/11/2023;18;258000;2482;cartao;;
7168;8;02/11/2023;10;3500000;2379;avista;;
7169;8;02/11/2023;26;150000;1300;avista;;
7170;1;03/11/2023;10;3500000;2401;parcelado;;
7171;2;03/11/2023;29;450000;2356;parcelado;;
7172;2;03/11/2023;7;150000;2024;cheque;;
7173;1;03/11/2023;12;123000;6716;cheque;;
7174;2;03/11/2023;25;17500;5671;avista;;
7175;2;03/11/2023;28;41000;2733;parcelado;;
7176;2;03/11/2023;8;19000;1418;cartao;;
7177;8;03/11/2023;10;3500000;3443;cheque;;
7178;2;03/11/2023;21;125000;6999;carne;;
7179;8;03/11/2023;27;98000;1534;avista;;
7180;1;04/11/2023;14;17000;5402;parcelado;;
7181;2;04/11/2023;7;150000;1585;avista;;
7182;8;04/11/2023;7;150000;7308;cartao;;
7183;8;04/11/2023;4;450000;2104;avista;;
7184;1;04/11/2023;29;450000;3364;cartao;;
7185;1;05/11/2023;7;150000;6897;avista;;
7186;2;05/11/2023;16;120000;5041;carne;;
7187;2;05/11/2023;12;123000;6334;parcelado;;
7188;2;05/11/2023;9;45000;651;parcelado;;
7189;1;05/11/2023;2;300000;520;cheque;;
7190;8;05/11/2023;6;125000;592;cartao;;
7191;1;05/11/2023;30;530000;2272;carne;;
7192;1;05/11/2023;9;45000;4118;cheque;;
7193;1;05/11/2023;8;19000;760;cartao;;
7194;2;05/11/2023;27;98000;5135;parcelado;;
7195;8;05/11/2023;6;125000;1666;cartao;;
7196;2;05/11/2023;29;450000;5174;avista;;
7197;1;06/11/2023;4;450000;2313;cartao;;
7198;8;06/11/2023;28;41000;6733;carne;;
7199;1;06/11/2023;2;300000;6791;cheque;;
7200;1;06/11/2023;23;210000;5796;cheque;;
7201;8;06/11/2023;27;98000;5096;avista;;
7202;8;06/11/2023;30;530000;3401;cheque;;
7203;2;06/11/2023;15;422000;1687;carne;;
7204;2;07/11/2023;18;258000;2978;cheque;;
7205;2;07/11/2023;29;450000;2114;cartao;;
7206;2;07/11/2023;7;150000;1738;cheque;;
7207;2;07/11/2023;4;450000;799;parcelado;;
7208;8;07/11/2023;18;258000;2551;cartao;;
7209;1;07/11/2023;15;422000;4085;cartao;;
7210;2;07/11/2023;13;1200000;1807;carne;;
7211;1;07/11/2023;7;150000;626;cartao;;
7212;1;07/11/2023;23;210000;3717;cartao;;
7213;2;07/11/2023;27;98000;6984;parcelado;;
7214;1;07/11/2023;17;365300;7443;parcelado;;
7215;8;07/11/2023;13;1200000;2545;parcelado;;
7216;8;07/11/2023;19;32500;4265;cheque;;
7217;1;08/11/2023;8;19000;7617;cartao;;
7218;8;08/11/2023;7;150000;1515;parcelado;;
7219;8;08/11/2023;28;41000;2592;cartao;;
7220;8;08/11/2023;10;3500000;715;cartao;;
7221;8;08/11/2023;27;98000;3033;parcelado;;
7222;1;08/11/2023;9;45000;4734;cheque;;
7223;1;08/11/2023;13;1200000;3028;parcelado;;
7224;1;08/11/2023;29;450000;4797;cartao;;
7225;1;09/11/2023;26;150000;6701;avista;;
7226;8;09/11/2023;24;127000;2519;cartao;;
7227;8;09/11/2023;13;1200000;4042;parcelado;;
7228;8;09/11/2023;19;32500;2993;parcelado;;
7229;8;09/11/2023;22;365000;6014;avista;;
7230;1;09/11/2023;16;120000;3799;cheque;;
7231;2;09/11/2023;10;3500000;1255;cartao;;
7232;1;09/11/2023;22;365000;879;avista;;
7233;8;09/11/2023;12;123000;3896;carne;;
7234;2;09/11/2023;16;120000;1775;cartao;;
7235;1;09/11/2023;25;17500;2642;cartao;;
7236;8;09/11/2023;10;3500000;5863;cheque;;
7237;2;09/11/2023;9;45000;1536;cartao;;
7238;1;10/11/2023;17;365300;1624;avista;;
7239;2;10/11/2023;8;19000;6765;avista;;
7240;1;10/11/2023;8;19000;1824;cheque;;
7241;2;10/11/2023;29;450000;186;cheque;;
7242;2;10/11/2023;26;150000;4837;cartao;;
7243;2;10/11/2023;19;32500;325;parcelado;;
7244;8;10/11/2023;18;258000;871;cartao;;
7245;1;10/11/2023;28;41000;2091;cartao;;
7246;1;11/11/2023;16;120000;2441;parcelado;;
7247;8;11/11/2023;22;365000;2670;cheque;;
7248;8;11/11/2023;1;3000000;4150;cheque;;
7249;2;11/11/2023;9;45000;3921;parcelado;;
7250;8;11/11/2023;3;20000;2670;cheque;;
7251;8;11/11/2023;22;365000;4989;carne;;
7252;2;11/11/2023;7;150000;5762;parcelado;;
7253;1;11/11/2023;29;450000;7271;parcelado;;
7254;8;11/11/2023;23;210000;6497;avista;;
7255;8;11/11/2023;16;120000;1402;cartao;;
7256;8;11/11/2023;1;3000000;6472;carne;;
7257;1;11/11/2023;6;125000;1887;avista;;
7258;1;12/11/2023;23;210000;3492;cheque;;
7259;8;12/11/2023;17;365300;6508;parcelado;;
7260;1;12/11/2023;26;150000;3298;cartao;;
7261;1;12/11/2023;15;422000;1890;parcelado;;
7262;8;12/11/2023;17;365300;6999;cartao;;
7263;2;13/11/2023;23;210000;3368;carne;;
7264;1;13/11/2023;29;450000;6298;carne;;
7265;2;13/11/2023;9;45000;4214;cartao;;
7266;8;13/11/2023;26;150000;474;parcelado;;
7267;1;13/11/2023;30;530000;2266;cartao;;
7268;8;13/11/2023;10;3500000;1003;avista;;
7269;1;13/11/2023;21;125000;6983;avista;;
7270;2;13/11/2023;6;125000;4092;cartao;;
7271;2;13/11/2023;13;1200000;1223;carne;;
7272;8;14/11/2023;22;365000;7478;avista;;
7273;2;14/11/2023;11;4200000;7614;avista;;
7274;2;14/11/2023;4;450000;4115;avista;;
7275;1;14/11/2023;14;17000;3024;parcelado;;
7276;2;14/11/2023;4;450000;1380;cheque;;
7277;2;14/11/2023;11;4200000;6253;cheque;;
7278;1;14/11/2023;11;4200000;3926;avista;;
7279;1;14/11/2023;27;98000;3075;carne;;
7280;8;14/11/2023;11;4200000;5650;parcelado;;
7281;1;15/11/2023;22;365000;1389;cartao;;
7282;2;15/11/2023;21;125000;463;cheque;;
7283;1;15/11/2023;13;1200000;3414;cartao;;
7284;8;15/11/2023;19;32500;2374;avista;;
7285;8;16/11/2023;21;125000;7635;cartao;;
7286;2;16/11/2023;17;365300;6735;carne;;
7287;8;16/11/2023;22;365000;1176;carne;;
7288;8;16/11/2023;27;98000;6101;cheque;;
7289;1;16/11/2023;7;150000;4327;carne;;
7290;2;16/11/2023;7;150000;4192;avista;;
7291;1;16/11/2023;11;4200000;6321;parcelado;;
7292;1;16/11/2023;20;30000;4938;cheque;;
7293;1;16/11/2023;12;123000;5590;parcelado;;
7294;8;17/11/2023;21;125000;514;cheque;;
7295;2;17/11/2023;12;123000;2775;carne;;
7296;8;17/11/2023;20;30000;6721;carne;;
7297;1;17/11/2023;11;4200000;2625;carne;;
7298;8;17/11/2023;2;300000;7659;parcelado;;
7299;8;18/11/2023;3;20000;6444;carne;;
7300;1;18/11/2023;3;20000;2910;cheque;;
7301;8;18/11/2023;7;150000;3797;parcelado;;
7302;8;18/11/2023;3;20000;6431;avista;;
7303;2;18/11/2023;2;300000;2293;avista;;
7304;1;18/11/2023;22;365000;3219;parcelado;;
7305;8;18/11/2023;21;125000;6984;cartao;;
7306;8;18/11/2023;12;123000;1947;carne;;
7307;8;18/11/2023;5;200000;2878;avista;;
7308;8;18/11/2023;6;125000;976;cheque;;
7309;2;18/11/2023;1;3000000;379;cheque;;
7310;8;18/11/2023;29;450000;5714;cartao;;
7311;2;19/11/2023;28;41000;4544;cheque;;
7312;8;19/11/2023;18;258000;7241;avista;;
7313;8;19/11/2023;24;127000;2788;cartao;;
7314;2;19/11/2023;18;258000;2044;avista;;
7315;1;19/11/2023;29;450000;679;cartao;;
7316;1;19/11/2023;24;127000;1076;parcelado;;
7317;2;20/11/2023;9;45000;7364;avista;;
7318;8;20/11/2023;26;150000;1625;avista;;
7319;2;20/11/2023;21;125000;6775;carne;;
7320;2;20/11/2023;3;20000;2560;carne;;
7321;8;20/11/2023;27;98000;5686;parcelado;;
7322;2;20/11/2023;30;530000;4669;parcelado;;
7323;2;20/11/2023;2;300000;2516;carne;;
7324;2;20/11/2023;29;450000;94;cheque;;
7325;1;20/11/2023;26;150000;2615;carne;;
7326;2;21/11/2023;9;45000;7442;cheque;;
7327;1;21/11/2023;14;17000;4412;parcelado;;
7328;1;21/11/2023;5;200000;6949;avista;;
7329;1;21/11/2023;7;150000;3172;avista;;
7330;8;21/11/2023;4;450000;5795;carne;;
7331;8;21/11/2023;12;123000;1267;parcelado;;
7332;2;21/11/2023;22;365000;5086;parcelado;;
7333;1;21/11/2023;24;127000;4858;parcelado;;
7334;8;21/11/2023;12;123000;5738;cartao;;
7335;8;21/11/2023;24;127000;5665;avista;;
7336;1;21/11/2023;24;127000;2263;parcelado;;
7337;1;21/11/2023;14;17000;2966;avista;;
7338;1;21/11/2023;6;125000;4487;cheque;;
7339;1;21/11/2023;27;98000;6218;cartao;;
7340;2;22/11/2023;4;450000;6727;carne;;
7341;1;22/11/2023;6;125000;1730;cartao;;
7342;2;22/11/2023;1;3000000;2033;cheque;;
7343;2;23/11/2023;1;3000000;1120;cheque;;
7344;8;23/11/2023;5;200000;4989;cheque;;
7345;8;23/11/2023;18;258000;5244;avista;;
7346;2;23/11/2023;18;258000;811;cheque;;
7347;1;23/11/2023;1;3000000;3111;parcelado;;
7348;2;23/11/2023;7;150000;6528;parcelado;;
7349;8;23/11/2023;24;127000;4523;parcelado;;
7350;8;23/11/2023;8;19000;6721;cheque;;
7351;2;23/11/2023;22;365000;849;cartao;;
7352;1;23/11/2023;1;3000000;2819;parcelado;;
7353;2;23/11/2023;18;258000;785;parcelado;;
7354;2;23/11/2023;16;120000;4243;carne;;
7355;8;23/11/2023;29;450000;6061;cartao;;
7356;1;24/11/2023;6;125000;6334;cartao;;
7357;8;24/11/2023;23;210000;3697;carne;;
7358;1;24/11/2023;8;19000;2044;cheque;;
7359;2;24/11/2023;28;41000;7569;cheque;;
7360;2;24/11/2023;17;365300;5910;cheque;;
7361;8;24/11/2023;7;150000;7104;carne;;
7362;1;24/11/2023;12;123000;5686;parcelado;;
7363;2;24/11/2023;28;41000;5915;carne;;
7364;1;24/11/2023;6;125000;7097;avista;;
7365;2;24/11/2023;13;1200000;4757;avista;;
7366;1;24/11/2023;3;20000;6957;avista;;
7367;1;24/11/2023;20;30000;6855;parcelado;;
7368;2;25/11/2023;4;450000;6305;carne;;
7369;2;25/11/2023;25;17500;6721;cheque;;
7370;2;25/11/2023;4;450000;6314;avista;;
7371;8;25/11/2023;17;365300;1598;carne;;
7372;1;25/11/2023;11;4200000;1340;cartao;;
7373;1;25/11/2023;13;1200000;2916;parcelado;;
7374;1;25/11/2023;16;120000;7532;carne;;
7375;1;25/11/2023;14;17000;6741;carne;;
7376;8;26/11/2023;23;210000;2805;parcelado;;
7377;1;26/11/2023;28;41000;3917;cartao;;
7378;2;26/11/2023;22;365000;2278;carne;;
7379;1;26/11/2023;30;530000;5948;parcelado;;
7380;2;26/11/2023;12;123000;951;cartao;;
7381;8;26/11/2023;20;30000;7447;avista;;
7382;2;26/11/2023;11;4200000;615;carne;;
7383;1;26/11/2023;11;4200000;2676;parcelado;;
7384;8;26/11/2023;3;20000;3530;parcelado;;
7385;2;27/11/2023;3;20000;4850;parcelado;;
7386;1;27/11/2023;13;1200000;2847;avista;;
7387;2;27/11/2023;14;17000;886;parcelado;;
7388;1;27/11/2023;13;1200000;503;avista;;
7389;1;27/11/2023;1;3000000;2026;avista;;
7390;8;27/11/2023;5;200000;5517;cheque;;
7391;2;27/11/2023;25;17500;5296;parcelado;;
7392;8;27/11/2023;12;123000;4414;cheque;;
7393;8;27/11/2023;21;125000;911;parcelado;;
7394;2;28/11/2023;22;365000;2421;carne;;
7395;2;28/11/2023;27;98000;2133;cheque;;
7396;1;28/11/2023;5;200000;6950;parcelado;;
7397;1;28/11/2023;30;530000;7677;carne;;
7398;1;28/11/2023;13;1200000;6591;carne;;
7399;8;28/11/2023;5;200000;4317;cheque;;
7400;8;28/11/2023;20;30000;5114;cheque;;
7401;1;28/11/2023;26;150000;6818;parcelado;;
7402;2;28/11/2023;7;150000;6658;carne;;
7403;2;28/11/2023;27;98000;1734;parcelado;;
7404;2;29/11/2023;30;530000;1658;parcelado;;
7405;1;29/11/2023;15;422000;2048;parcelado;;
7406;8;29/11/2023;26;150000;6316;avista;;
7407;1;29/11/2023;24;127000;4109;avista;;
7408;2;29/11/2023;29;450000;7719;avista;;
7409;8;30/11/2023;24;127000;7529;parcelado;;
7410;8;30/11/2023;18;258000;2322;carne;;
7411;1;30/11/2023;2;300000;6266;parcelado;;
7412;2;30/11/2023;25;17500;700;cheque;;
7413;8;30/11/2023;14;17000;7012;parcelado;;
7414;2;30/11/2023;27;98000;6033;carne;;
7415;1;01/12/2023;26;150000;1253;carne;;
7416;1;01/12/2023;29;450000;3535;cartao;;
7417;1;01/12/2023;19;32500;6395;cartao;;
7418;2;01/12/2023;20;30000;4418;cartao;;
7419;8;01/12/2023;9;45000;4175;carne;;
7420;2;01/12/2023;21;125000;4608;cartao;;
7421;2;01/12/2023;17;365300;1147;parcelado;;
7422;2;01/12/2023;9;45000;6984;cheque;;
7423;8;01/12/2023;17;365300;4249;avista;;
7424;8;01/12/2023;6;125000;213;avista;;
7425;2;02/12/2023;1;3000000;2284;cheque;;
7426;1;02/12/2023;17;365300;6148;cheque;;
7427;8;02/12/2023;19;32500;7506;cheque;;
7428;8;02/12/2023;17;365300;1866;cheque;;
7429;2;02/12/2023;16;120000;5489;cheque;;
7430;1;02/12/2023;25;17500;4047;cheque;;
7431;1;03/12/2023;13;1200000;6847;cheque;;
7432;8;03/12/2023;30;530000;27;carne;;
7433;2;03/12/2023;22;365000;37;carne;;
7434;8;03/12/2023;4;450000;7678;parcelado;;
7435;8;03/12/2023;30;530000;7546;avista;;
7436;8;03/12/2023;19;32500;5254;parcelado;;
7437;1;03/12/2023;5;200000;4763;parcelado;;
7438;2;03/12/2023;27;98000;667;cartao;;
7439;2;03/12/2023;2;300000;6892;cartao;;
7440;8;03/12/2023;1;3000000;2340;parcelado;;
7441;2;03/12/2023;22;365000;1669;carne;;
7442;1;03/12/2023;19;32500;7496;carne;;
7443;1;03/12/2023;28;41000;6165;cartao;;
7444;1;04/12/2023;23;210000;493;cartao;;
7445;1;04/12/2023;24;127000;4056;parcelado;;
7446;8;04/12/2023;13;1200000;6415;parcelado;;
7447;8;04/12/2023;25;17500;5620;avista;;
7448;1;04/12/2023;9;45000;3229;cartao;;
7449;1;04/12/2023;25;17500;1573;avista;;
7450;8;04/12/2023;15;422000;5604;cheque;;
7451;8;04/12/2023;26;150000;6911;avista;;
7452;2;05/12/2023;7;150000;3962;cartao;;
7453;1;05/12/2023;20;30000;6254;avista;;
7454;8;05/12/2023;10;3500000;1489;cheque;;
7455;8;05/12/2023;17;365300;7326;avista;;
7456;1;05/12/2023;21;125000;1473;carne;;
7457;2;05/12/2023;16;120000;4725;cartao;;
7458;8;05/12/2023;25;17500;7250;avista;;
7459;8;05/12/2023;12;123000;4167;avista;;
7460;2;05/12/2023;17;365300;5465;parcelado;;
7461;8;05/12/2023;2;300000;2749;carne;;
7462;2;05/12/2023;16;120000;4979;parcelado;;
7463;1;06/12/2023;29;450000;2039;parcelado;;
7464;8;06/12/2023;30;530000;100;avista;;
7465;8;06/12/2023;25;17500;4992;avista;;
7466;2;06/12/2023;5;200000;2442;cartao;;
7467;8;06/12/2023;29;450000;4744;parcelado;;
7468;2;06/12/2023;25;17500;4709;avista;;
7469;8;06/12/2023;23;210000;3020;cheque;;
7470;2;07/12/2023;30;530000;3482;cartao;;
7471;2;07/12/2023;13;1200000;6806;cheque;;
7472;8;07/12/2023;26;150000;37;parcelado;;
7473;2;07/12/2023;1;3000000;2048;parcelado;;
7474;2;07/12/2023;4;450000;6106;carne;;
7475;2;07/12/2023;15;422000;2260;carne;;
7476;1;07/12/2023;13;1200000;5752;cheque;;
7477;8;07/12/2023;27;98000;6083;avista;;
7478;8;07/12/2023;29;450000;5729;carne;;
7479;1;07/12/2023;3;20000;4144;cheque;;
7480;1;07/12/2023;6;125000;576;cartao;;
7481;2;07/12/2023;11;4200000;5946;cartao;;
